YEAR,COUNTRY,STATE/PROVINCE,SPECIES_CODE,COMMON_NAME,INVASIVE,TOTAL_COUNTED,AVERAGE_COUNTED,LOCATIONS
2012,US,VA,haiwoo,Hairy Woodpecker,0,804.0,1.2445820433436532,155
2012,US,VA,eursta,European Starling,1,6123.0,6.598060344827586,213
2012,US,VA,easblu,Eastern Bluebird,0,2123.0,2.3151581243184296,186
2012,US,VA,dowwoo,Downy Woodpecker,0,4901.0,1.539742381401194,383
2012,US,VA,winwre3,Winter Wren,0,25.0,1.0,16
2012,US,TX,purmar1,Purple Martin (subis/arboricola),0,17.0,5.666666666666667,1
2012,US,VT,bkcchi,Black-capped Chickadee,0,6975.0,5.182020802377415,133
2012,US,VT,carwre,Carolina Wren,0,26.0,1.04,14
2012,US,DE,tuftit,Tufted Titmouse,0,1041.0,2.545232273838631,40
2012,US,DE,rehwoo,Red-headed Woodpecker,0,1.0,1.0,1
2012,US,DE,rebwoo,Red-bellied Woodpecker,0,385.0,1.2183544303797469,36
2012,US,DE,pygnut,Pygmy Nuthatch,0,1.0,1.0,1
2012,US,DE,norfli,Northern Flicker,0,81.0,1.1571428571428573,19
2012,US,DE,houspa,House Sparrow,1,1619.0,9.523529411764706,23
2012,US,DE,houfin,House Finch,0,1757.0,4.8805555555555555,40
2012,US,DE,haiwoo,Hairy Woodpecker,0,113.0,1.0865384615384615,21
2012,US,DE,eursta,European Starling,1,957.0,7.975,23
2012,US,DE,easblu,Eastern Bluebird,0,70.0,2.121212121212121,9
2012,US,DE,dowwoo,Downy Woodpecker,0,593.0,1.638121546961326,37
2012,US,DE,carwre,Carolina Wren,0,388.0,1.3152542372881355,40
2012,US,DE,carchi,Carolina Chickadee,0,694.0,2.2172523961661343,32
2012,US,DE,brncre,Brown Creeper,0,55.0,1.0377358490566038,12
2012,US,DE,bkcchi,Black-capped Chickadee,0,40.0,2.2222222222222223,10
2012,US,AZ,ariwoo,Arizona Woodpecker,0,1.0,1.0,1
2012,US,AZ,astfly,Ash-throated Flycatcher,0,1.0,1.0,1
2012,US,AZ,bewwre,Bewick's Wren,0,77.0,1.0547945205479452,16
2012,US,AZ,britit,Bridled Titmouse,0,139.0,1.7820512820512822,13
2012,US,AZ,brncre,Brown Creeper,0,1.0,1.0,1
2012,US,AZ,dowwoo,Downy Woodpecker,0,1.0,1.0,1
2012,US,AZ,eursta,European Starling,1,953.0,9.25242718446602,19
2012,US,AZ,haiwoo,Hairy Woodpecker,0,117.0,1.3928571428571428,14
2012,US,AZ,houfin,House Finch,0,7258.0,8.498829039812646,98
2012,US,AZ,houspa,House Sparrow,1,8252.0,13.374392220421393,76
2012,US,AZ,houwre,House Wren,0,3.0,1.5,2
2012,US,AZ,juntit1,Juniper Titmouse,0,48.0,1.170731707317073,11
2012,US,DC,yebsap,Yellow-bellied Sapsucker,0,8.0,1.3333333333333333,3
2012,US,DC,y00033,Carolina/Black-capped Chickadee,0,24.0,1.2,4
2012,US,DE,whbnut,White-breasted Nuthatch,0,399.0,1.5346153846153847,32
2012,US,DE,winwre3,Winter Wren,0,3.0,1.0,3
2012,US,DE,y00033,Carolina/Black-capped Chickadee,0,292.0,2.8349514563106797,18
2012,US,DE,yebsap,Yellow-bellied Sapsucker,0,24.0,1.0434782608695652,8
2012,US,TX,rehwoo,Red-headed Woodpecker,0,73.0,1.2586206896551724,26
2012,US,TX,resfli,Northern Flicker (Red-shafted),0,3.0,1.5,1
2012,US,TX,tuftit,Tufted Titmouse,0,2258.0,1.8006379585326955,240
2012,US,TX,wesblu,Western Bluebird,0,61.0,7.625,3
2012,US,AR,bkcchi,Black-capped Chickadee,0,8.0,2.6666666666666665,1
2012,US,AR,bnhnut,Brown-headed Nuthatch,0,41.0,1.5769230769230769,7
2012,US,AR,brncre,Brown Creeper,0,26.0,1.368421052631579,5
2012,US,AR,carchi,Carolina Chickadee,0,689.0,2.139751552795031,36
2012,US,AR,carwre,Carolina Wren,0,313.0,1.5120772946859904,33
2012,US,AR,dowwoo,Downy Woodpecker,0,341.0,1.364,33
2012,US,AR,easblu,Eastern Bluebird,0,113.0,1.7121212121212122,21
2012,US,AR,eursta,European Starling,1,218.0,6.8125,10
2012,US,AR,haiwoo,Hairy Woodpecker,0,18.0,1.5,5
2012,US,AR,houfin,House Finch,0,637.0,3.217171717171717,29
2012,US,DC,winwre3,Winter Wren,0,1.0,1.0,1
2012,US,AR,houspa,House Sparrow,1,1126.0,8.728682170542635,19
2012,US,AR,rebwoo,Red-bellied Woodpecker,0,222.0,1.1746031746031746,33
2012,US,AR,rehwoo,Red-headed Woodpecker,0,13.0,1.4444444444444444,3
2012,US,AR,tuftit,Tufted Titmouse,0,580.0,2.1245421245421245,37
2012,US,AR,whbnut,White-breasted Nuthatch,0,211.0,1.3354430379746836,28
2012,US,AR,winwre3,Winter Wren,0,2.0,1.0,2
2012,US,AR,y00033,Carolina/Black-capped Chickadee,0,2.0,2.0,1
2012,US,AR,yebsap,Yellow-bellied Sapsucker,0,28.0,1.12,10
2012,US,TX,whbnut,White-breasted Nuthatch,0,134.0,1.276190476190476,30
2012,US,TX,wilsap,Williamson's Sapsucker,0,1.0,1.0,1
2012,US,TX,winwre3,Winter Wren,0,2.0,1.0,2
2012,US,TX,y00033,Carolina/Black-capped Chickadee,0,49.0,3.2666666666666666,9
2012,US,TX,y00327,Tufted/Black-crested Titmouse,0,3.0,1.5,1
2012,US,TX,yebsap,Yellow-bellied Sapsucker,0,165.0,1.064516129032258,79
2012,US,TX,yesfli,Northern Flicker (Yellow-shafted),0,6.0,1.2,3
2012,US,AR,norfli,Northern Flicker,0,43.0,1.303030303030303,13
2012,US,VT,brncre,Brown Creeper,0,54.0,1.125,16
2012,US,DC,whbnut,White-breasted Nuthatch,0,119.0,2.125,7
2012,US,DC,rehwoo,Red-headed Woodpecker,0,2.0,2.0,1
2012,US,NJ,tuftit,Tufted Titmouse,0,8462.0,2.561138014527845,344
2012,US,NJ,treswa,Tree Swallow,0,27.0,3.0,5
2012,US,NJ,rehwoo,Red-headed Woodpecker,0,33.0,1.2222222222222223,20
2012,US,NJ,rebwoo,Red-bellied Woodpecker,0,3297.0,1.2130242825607065,316
2012,US,NJ,pygnut,Pygmy Nuthatch,0,1.0,1.0,1
2012,US,NJ,norfli,Northern Flicker,0,273.0,1.1716738197424892,87
2012,US,NJ,juntit1,Juniper Titmouse,0,8.0,8.0,1
2012,US,NJ,houwre,House Wren,0,5.0,1.25,4
2012,US,NJ,houspa,House Sparrow,1,21583.0,9.635267857142857,257
2012,US,NJ,houfin,House Finch,0,16153.0,5.5470467032967035,325
2012,US,NJ,haiwoo,Hairy Woodpecker,0,1215.0,1.303648068669528,179
2012,US,NJ,eursta,European Starling,1,16076.0,10.351577591757888,255
2012,US,NJ,easblu,Eastern Bluebird,0,574.0,2.7596153846153846,60
2012,US,NJ,dowwoo,Downy Woodpecker,0,5354.0,1.6565594059405941,344
2012,US,NJ,carwre,Carolina Wren,0,1651.0,1.2367041198501874,249
2012,US,NJ,carchi,Carolina Chickadee,0,1595.0,2.442572741194487,84
2012,US,NJ,brncre,Brown Creeper,0,206.0,1.1016042780748663,61
2012,US,NJ,borchi2,Boreal Chickadee,0,4.0,1.0,1
2012,US,NJ,bnhnut,Brown-headed Nuthatch,0,6.0,1.5,3
2012,US,NJ,bkcchi,Black-capped Chickadee,0,3835.0,2.3214285714285716,218
2012,US,NJ,bewwre,Bewick's Wren,0,1.0,1.0,1
2012,US,VT,rebwoo,Red-bellied Woodpecker,0,147.0,1.072992700729927,33
2012,US,VT,norfli,Northern Flicker,0,14.0,1.0,7
2012,US,VT,houspa,House Sparrow,1,887.0,4.900552486187845,29
2012,US,VT,houfin,House Finch,0,1023.0,4.108433734939759,53
2012,US,VT,haiwoo,Hairy Woodpecker,0,1325.0,1.3903462749213011,121
2012,US,VT,eursta,European Starling,1,3071.0,11.811538461538461,55
2012,US,VT,easblu,Eastern Bluebird,0,39.0,1.7727272727272727,16
2012,US,VT,dowwoo,Downy Woodpecker,0,1440.0,1.4723926380368098,122
2012,US,NJ,whbnut,White-breasted Nuthatch,0,4272.0,1.565982404692082,325
2012,US,NJ,winwre3,Winter Wren,0,6.0,1.0,4
2012,US,NJ,x00195,Carolina x Black-capped Chickadee (hybrid),0,35.0,2.6923076923076925,1
2012,US,NJ,y00033,Carolina/Black-capped Chickadee,0,2150.0,2.079303675048356,148
2012,US,DC,rebwoo,Red-bellied Woodpecker,0,57.0,1.3902439024390243,6
2012,US,DC,pygnut,Pygmy Nuthatch,0,3.0,1.0,1
2012,US,DC,norfli,Northern Flicker,0,3.0,1.0,1
2012,US,DC,houwre,House Wren,0,6.0,2.0,1
2012,US,DC,houspa,House Sparrow,1,992.0,12.246913580246913,7
2012,US,DC,houfin,House Finch,0,248.0,3.875,7
2012,US,DC,haiwoo,Hairy Woodpecker,0,38.0,2.235294117647059,3
2012,US,DC,eursta,European Starling,1,146.0,5.84,7
2012,US,DC,dowwoo,Downy Woodpecker,0,153.0,2.1549295774647885,7
2012,US,DC,carwre,Carolina Wren,0,49.0,1.4,7
2012,US,DC,carchi,Carolina Chickadee,0,31.0,1.4761904761904763,4
2012,US,DC,brncre,Brown Creeper,0,10.0,2.5,1
2012,US,DC,bkcchi,Black-capped Chickadee,0,5.0,1.25,3
2012,US,AZ,labwoo,Ladder-backed Woodpecker,0,158.0,1.3859649122807018,24
2012,US,DC,tuftit,Tufted Titmouse,0,35.0,1.4583333333333333,5
2012,US,AZ,lewwoo,Lewis's Woodpecker,0,43.0,1.8695652173913044,2
2012,US,AZ,moublu,Mountain Bluebird,0,1.0,1.0,1
2012,US,AZ,mouchi,Mountain Chickadee,0,199.0,1.5075757575757576,15
2012,US,AZ,norfli,Northern Flicker,0,454.0,2.2587064676616917,36
2012,US,AZ,pygnut,Pygmy Nuthatch,0,299.0,3.602409638554217,11
2012,US,AZ,resfli,Northern Flicker (Red-shafted),0,46.0,5.75,2
2012,US,AZ,wesblu,Western Bluebird,0,556.0,9.75438596491228,14
2012,US,AZ,whbnut,White-breasted Nuthatch,0,203.0,1.4817518248175183,22
2012,US,AZ,wilsap,Williamson's Sapsucker,0,3.0,1.0,2
2012,US,AZ,y00338,House/Purple Finch,0,107.0,13.375,1
2012,US,AZ,yesfli,Northern Flicker (Yellow-shafted),0,5.0,1.0,1
2012,US,VT,yebsap,Yellow-bellied Sapsucker,0,4.0,2.0,1
2012,US,VT,whbnut,White-breasted Nuthatch,0,1196.0,1.4004683840749415,111
2012,US,VT,tuftit,Tufted Titmouse,0,1260.0,1.8313953488372092,98
2012,US,NJ,yesfli,Northern Flicker (Yellow-shafted),0,1.0,1.0,1
2012,US,AZ,lucwar,Lucy's Warbler,0,32.0,3.2,4
2012,US,MT,wesblu,Western Bluebird,0,5.0,1.6666666666666667,1
2012,CA,BC,wesblu,Western Bluebird,0,46.0,4.6,1
2012,CA,PE,rebwoo,Red-bellied Woodpecker,0,5.0,1.0,2
2012,US,OH,eursta,European Starling,1,17195.0,9.814497716894977,345
2012,US,OH,haiwoo,Hairy Woodpecker,0,1912.0,1.322268326417704,253
2012,US,OH,houfin,House Finch,0,19015.0,5.4578071182548795,432
2012,US,OH,houspa,House Sparrow,1,51987.0,14.5458869613878,421
2012,US,OH,houwre,House Wren,0,3.0,1.0,1
2012,US,OH,mouchi,Mountain Chickadee,0,1.0,1.0,1
2012,US,OH,norfli,Northern Flicker,0,492.0,1.251908396946565,134
2012,US,OH,purmar,Purple Martin,0,4.0,2.0,2
2012,US,OH,rebwoo,Red-bellied Woodpecker,0,3915.0,1.2942148760330578,402
2012,US,OH,rehwoo,Red-headed Woodpecker,0,72.0,1.3333333333333333,29
2012,US,OH,easblu,Eastern Bluebird,0,713.0,2.4586206896551723,97
2012,US,OH,treswa,Tree Swallow,0,16.0,3.2,3
2012,US,OH,whbnut,White-breasted Nuthatch,0,4952.0,1.5321782178217822,423
2012,US,OH,winwre3,Winter Wren,0,1.0,1.0,1
2012,US,OH,y00033,Carolina/Black-capped Chickadee,0,2241.0,2.420086393088553,160
2012,US,OH,y00338,House/Purple Finch,0,2.0,2.0,1
2012,US,OH,yebsap,Yellow-bellied Sapsucker,0,78.0,1.0833333333333333,29
2012,US,OH,yesfli,Northern Flicker (Yellow-shafted),0,2.0,1.0,1
2012,CA,PE,whbnut,White-breasted Nuthatch,0,4.0,1.0,1
2012,US,MO,yesfli,Northern Flicker (Yellow-shafted),0,5.0,1.25,1
2012,US,MO,yebsap,Yellow-bellied Sapsucker,0,107.0,1.0288461538461537,35
2012,US,MO,y00033,Carolina/Black-capped Chickadee,0,1346.0,2.5065176908752327,76
2012,US,OH,tuftit,Tufted Titmouse,0,7567.0,2.279903585417294,406
2012,US,OH,dowwoo,Downy Woodpecker,0,7105.0,1.8901303538175047,438
2012,US,OH,carwre,Carolina Wren,0,1666.0,1.3035993740219092,255
2012,US,OH,carchi,Carolina Chickadee,0,4422.0,3.0454545454545454,174
2012,US,LA,norfli,Northern Flicker,0,17.0,1.7,5
2012,US,LA,purmar,Purple Martin,0,21.0,10.5,2
2012,US,LA,rebwoo,Red-bellied Woodpecker,0,139.0,1.287037037037037,18
2012,US,LA,rehwoo,Red-headed Woodpecker,0,23.0,1.15,4
2012,US,LA,treswa,Tree Swallow,0,10.0,10.0,1
2012,US,LA,tuftit,Tufted Titmouse,0,216.0,2.057142857142857,18
2012,US,LA,whbnut,White-breasted Nuthatch,0,53.0,1.358974358974359,3
2012,US,LA,y00033,Carolina/Black-capped Chickadee,0,9.0,1.5,1
2012,US,LA,yebsap,Yellow-bellied Sapsucker,0,24.0,1.0,9
2012,US,MS,norfli,Northern Flicker,0,13.0,1.1818181818181819,6
2012,US,MS,houspa,House Sparrow,1,894.0,9.122448979591837,12
2012,US,MS,houfin,House Finch,0,361.0,2.8203125,21
2012,US,MS,haiwoo,Hairy Woodpecker,0,3.0,1.0,2
2012,US,MS,eursta,European Starling,1,10.0,10.0,1
2012,US,MS,easblu,Eastern Bluebird,0,76.0,2.1714285714285713,14
2012,US,MS,dowwoo,Downy Woodpecker,0,48.0,1.2972972972972974,13
2012,US,MS,carwre,Carolina Wren,0,135.0,1.40625,16
2012,US,MS,carchi,Carolina Chickadee,0,310.0,1.9254658385093169,24
2012,US,MS,brncre,Brown Creeper,0,2.0,1.0,2
2012,US,MS,bnhnut,Brown-headed Nuthatch,0,60.0,1.5789473684210527,8
2012,US,OH,bkcchi,Black-capped Chickadee,0,4684.0,2.6463276836158194,224
2012,US,OH,bnhnut,Brown-headed Nuthatch,0,1.0,1.0,1
2012,US,OH,brncre,Brown Creeper,0,232.0,1.0892018779342723,74
2012,US,MO,whbnut,White-breasted Nuthatch,0,1488.0,1.5467775467775469,127
2012,US,LA,houspa,House Sparrow,1,1089.0,6.680981595092025,21
2012,US,MO,tuftit,Tufted Titmouse,0,2966.0,2.5114309906858594,142
2012,US,MO,rehwoo,Red-headed Woodpecker,0,47.0,1.46875,17
2012,US,PA,houspa,House Sparrow,1,30696.0,8.163829787234043,500
2012,US,PA,houfin,House Finch,0,31463.0,5.569658346610019,659
2012,US,PA,haiwoo,Hairy Woodpecker,0,3195.0,1.286231884057971,439
2012,US,PA,eursta,European Starling,1,21563.0,9.003340292275574,445
2012,US,PA,easblu,Eastern Bluebird,0,1657.0,2.5182370820668694,198
2012,US,PA,dowwoo,Downy Woodpecker,0,10340.0,1.6978653530377668,702
2012,US,PA,carwre,Carolina Wren,0,3823.0,1.3087983567271482,524
2012,US,PA,carchi,Carolina Chickadee,0,1728.0,2.2210796915167097,126
2012,US,PA,brncre,Brown Creeper,0,516.0,1.1492204899777283,120
2012,US,PA,bnhnut,Brown-headed Nuthatch,0,3.0,1.5,2
2012,US,PA,houwre,House Wren,0,5.0,2.5,2
2012,US,PA,bkcchi,Black-capped Chickadee,0,11157.0,2.8859286083807554,478
2012,US,WY,pygnut,Pygmy Nuthatch,0,1.0,1.0,1
2012,US,WY,norfli,Northern Flicker,0,133.0,1.4943820224719102,23
2012,US,MA,bewwre,Bewick's Wren,0,1.0,1.0,1
2012,US,MA,bkcchi,Black-capped Chickadee,0,11013.0,3.0532298308843915,346
2012,US,MA,borchi2,Boreal Chickadee,0,6.0,3.0,2
2012,US,MA,brncre,Brown Creeper,0,154.0,1.193798449612403,37
2012,US,MA,carchi,Carolina Chickadee,0,7.0,2.3333333333333335,3
2012,US,MA,carwre,Carolina Wren,0,1383.0,1.2607110300820419,203
2012,US,MA,dowwoo,Downy Woodpecker,0,5966.0,1.8802395209580838,326
2012,US,MA,easblu,Eastern Bluebird,0,818.0,3.1705426356589146,65
2012,US,WY,whbnut,White-breasted Nuthatch,0,76.0,1.4339622641509433,9
2012,US,PA,juntit1,Juniper Titmouse,0,13.0,2.6,4
2012,US,PA,labwoo,Ladder-backed Woodpecker,0,15.0,1.875,3
2012,US,PA,mouchi,Mountain Chickadee,0,11.0,2.75,2
2012,US,MO,rebwoo,Red-bellied Woodpecker,0,1308.0,1.2899408284023668,133
2012,US,MO,purmar,Purple Martin,0,11.0,3.6666666666666665,2
2012,US,MO,norfli,Northern Flicker,0,547.0,1.3989769820971867,84
2012,US,MO,labwoo,Ladder-backed Woodpecker,0,23.0,3.8333333333333335,1
2012,US,MO,houwre,House Wren,0,4.0,1.3333333333333333,3
2012,US,MO,houspa,House Sparrow,1,8326.0,8.548254620123203,117
2012,US,MO,houfin,House Finch,0,4063.0,4.368817204301076,132
2012,US,MO,haiwoo,Hairy Woodpecker,0,504.0,1.2956298200514138,73
2012,US,MO,eutspa,Eurasian Tree Sparrow,1,1130.0,5.4066985645933014,33
2012,US,MO,eursta,European Starling,1,3749.0,6.853747714808044,97
2012,US,MO,easblu,Eastern Bluebird,0,748.0,2.359621451104101,56
2012,US,MO,dowwoo,Downy Woodpecker,0,2189.0,1.8016460905349794,146
2012,US,MO,carwre,Carolina Wren,0,715.0,1.2677304964539007,111
2012,US,PA,yesfli,Northern Flicker (Yellow-shafted),0,3.0,1.0,2
2012,US,PA,yebsap,Yellow-bellied Sapsucker,0,193.0,1.048913043478261,81
2012,US,PA,y00033,Carolina/Black-capped Chickadee,0,5989.0,2.4778651220521306,345
2012,US,PA,winwre3,Winter Wren,0,5.0,1.0,3
2012,US,PA,whbnut,White-breasted Nuthatch,0,8138.0,1.5557254826992928,683
2012,US,PA,tuftit,Tufted Titmouse,0,15096.0,2.4072715675330887,724
2012,US,PA,treswa,Tree Swallow,0,29.0,3.2222222222222223,7
2012,US,PA,rehwoo,Red-headed Woodpecker,0,91.0,1.2133333333333334,35
2012,US,PA,rebwoo,Red-bellied Woodpecker,0,5445.0,1.1985472154963681,620
2012,US,PA,norfli,Northern Flicker,0,791.0,1.2635782747603834,203
2012,US,MO,treswa,Tree Swallow,0,4.0,2.0,1
2012,US,LA,houfin,House Finch,0,574.0,3.4578313253012047,20
2012,US,LA,haiwoo,Hairy Woodpecker,0,1.0,1.0,1
2012,US,LA,eursta,European Starling,1,50.0,1.8518518518518519,8
2012,CA,NL,haiwoo,Hairy Woodpecker,0,51.0,1.2439024390243902,9
2012,CA,NL,houspa,House Sparrow,1,404.0,12.625,9
2012,CA,NL,norfli,Northern Flicker,0,101.0,1.6290322580645162,8
2012,CA,NL,whbnut,White-breasted Nuthatch,0,1.0,1.0,1
2012,US,WV,rebwoo,Red-bellied Woodpecker,0,568.0,1.2294372294372293,65
2012,US,WV,rehwoo,Red-headed Woodpecker,0,5.0,1.0,4
2012,US,WV,treswa,Tree Swallow,0,14.0,3.5,2
2012,US,WV,tuftit,Tufted Titmouse,0,1726.0,2.684292379471229,68
2012,US,WV,whbnut,White-breasted Nuthatch,0,785.0,1.5392156862745099,65
2012,US,WV,y00033,Carolina/Black-capped Chickadee,0,846.0,2.635514018691589,43
2012,CA,NL,eursta,European Starling,1,1163.0,14.5375,13
2012,US,WV,yebsap,Yellow-bellied Sapsucker,0,24.0,1.0,7
2012,CA,YT,borchi2,Boreal Chickadee,0,111.0,1.88135593220339,7
2012,CA,YT,dowwoo,Downy Woodpecker,0,56.0,1.6,4
2012,US,RI,yebsap,Yellow-bellied Sapsucker,0,5.0,1.25,3
2012,US,RI,y00033,Carolina/Black-capped Chickadee,0,9.0,1.8,3
2012,US,RI,whbnut,White-breasted Nuthatch,0,487.0,1.517133956386293,39
2012,US,RI,tuftit,Tufted Titmouse,0,977.0,2.46095717884131,42
2012,US,RI,treswa,Tree Swallow,0,2.0,2.0,1
2012,CA,YT,haiwoo,Hairy Woodpecker,0,71.0,1.6511627906976745,7
2012,US,MS,yebsap,Yellow-bellied Sapsucker,0,19.0,1.0,11
2012,US,MS,y00033,Carolina/Black-capped Chickadee,0,3.0,3.0,1
2012,CA,YT,bkcchi,Black-capped Chickadee,0,420.0,6.176470588235294,7
2012,CA,NL,dowwoo,Downy Woodpecker,0,37.0,1.3214285714285714,8
2012,CA,NL,borchi2,Boreal Chickadee,0,50.0,1.7241379310344827,7
2012,CA,NL,bkcchi,Black-capped Chickadee,0,591.0,3.143617021276596,19
2012,US,NV,eursta,European Starling,1,2274.0,35.53125,14
2012,US,NV,haiwoo,Hairy Woodpecker,0,2.0,1.0,2
2012,US,NV,houfin,House Finch,0,2663.0,13.72680412371134,21
2012,US,NV,houspa,House Sparrow,1,4356.0,26.88888888888889,20
2012,US,NV,juntit1,Juniper Titmouse,0,1.0,1.0,1
2012,US,NV,moublu,Mountain Bluebird,0,99.0,11.0,3
2012,US,NV,mouchi,Mountain Chickadee,0,93.0,2.8181818181818183,5
2012,US,NV,norfli,Northern Flicker,0,143.0,1.881578947368421,13
2012,US,NY,brncre,Brown Creeper,0,391.0,1.086111111111111,129
2012,US,NY,borchi2,Boreal Chickadee,0,2.0,1.0,1
2012,US,MI,borchi2,Boreal Chickadee,0,19.0,3.8,5
2012,US,NY,bkcchi,Black-capped Chickadee,0,39675.0,3.502383474576271,1260
2012,US,WV,norfli,Northern Flicker,0,30.0,1.0714285714285714,13
2012,US,WV,houspa,House Sparrow,1,3817.0,9.355392156862745,43
2012,US,WV,houfin,House Finch,0,1410.0,4.196428571428571,43
2012,US,WV,haiwoo,Hairy Woodpecker,0,181.0,1.117283950617284,36
2012,US,WV,eursta,European Starling,1,1109.0,5.383495145631068,41
2012,US,WV,easblu,Eastern Bluebird,0,107.0,2.14,17
2012,US,WV,dowwoo,Downy Woodpecker,0,877.0,1.5773381294964028,66
2012,US,WV,carwre,Carolina Wren,0,466.0,1.4078549848942599,57
2012,US,WV,carchi,Carolina Chickadee,0,563.0,2.9476439790575917,22
2012,US,WV,brncre,Brown Creeper,0,85.0,1.5178571428571428,11
2012,US,WV,bkcchi,Black-capped Chickadee,0,429.0,2.75,24
2012,US,MS,whbnut,White-breasted Nuthatch,0,25.0,1.3888888888888888,6
2012,US,MS,tuftit,Tufted Titmouse,0,246.0,1.7571428571428571,22
2012,US,MS,rehwoo,Red-headed Woodpecker,0,10.0,1.25,2
2012,US,MS,rebwoo,Red-bellied Woodpecker,0,105.0,1.25,15
2012,US,KY,rehwoo,Red-headed Woodpecker,0,14.0,1.0769230769230769,8
2012,US,KY,tuftit,Tufted Titmouse,0,1860.0,2.457067371202114,92
2012,US,KY,whbnut,White-breasted Nuthatch,0,620.0,1.3191489361702127,64
2012,US,KY,y00019,Yellow-bellied/Red-naped Sapsucker,0,1.0,1.0,1
2012,US,KY,y00033,Carolina/Black-capped Chickadee,0,486.0,2.479591836734694,33
2012,US,KY,yebsap,Yellow-bellied Sapsucker,0,69.0,1.1129032258064515,15
2012,US,KY,yesfli,Northern Flicker (Yellow-shafted),0,7.0,2.3333333333333335,2
2012,US,ND,y00033,Carolina/Black-capped Chickadee,0,4.0,4.0,1
2012,US,ND,whbnut,White-breasted Nuthatch,0,175.0,2.0833333333333335,8
2012,US,ND,norfli,Northern Flicker,0,59.0,1.372093023255814,7
2012,US,ND,houspa,House Sparrow,1,3306.0,25.828125,11
2012,US,ND,houfin,House Finch,0,365.0,4.67948717948718,9
2012,US,ND,haiwoo,Hairy Woodpecker,0,107.0,1.8448275862068966,9
2012,US,ND,eursta,European Starling,1,25.0,2.272727272727273,4
2012,US,ND,dowwoo,Downy Woodpecker,0,260.0,2.4074074074074074,11
2012,US,ND,brncre,Brown Creeper,0,1.0,1.0,1
2012,US,ND,bkcchi,Black-capped Chickadee,0,414.0,3.663716814159292,10
2012,US,LA,bnhnut,Brown-headed Nuthatch,0,52.0,1.793103448275862,7
2012,US,LA,brncre,Brown Creeper,0,7.0,1.1666666666666667,2
2012,US,LA,carchi,Carolina Chickadee,0,437.0,2.218274111675127,30
2012,US,LA,carwre,Carolina Wren,0,236.0,1.5324675324675325,22
2012,US,LA,dowwoo,Downy Woodpecker,0,114.0,1.3902439024390243,18
2012,US,LA,easblu,Eastern Bluebird,0,146.0,1.9466666666666668,13
2012,US,KY,rebwoo,Red-bellied Woodpecker,0,634.0,1.2215799614643545,73
2012,US,MA,eursta,European Starling,1,6970.0,7.866817155756208,185
2012,US,KY,norfli,Northern Flicker,0,114.0,1.3103448275862069,33
2012,US,KY,houfin,House Finch,0,3463.0,5.215361445783133,81
2012,US,MS,purmar,Purple Martin,0,65.0,16.25,1
2012,US,RI,rehwoo,Red-headed Woodpecker,0,3.0,1.0,1
2012,US,RI,rebwoo,Red-bellied Woodpecker,0,240.0,1.1320754716981132,33
2012,US,RI,norfli,Northern Flicker,0,115.0,1.4375,21
2012,US,RI,houspa,House Sparrow,1,2911.0,11.326848249027238,31
2012,US,RI,houfin,House Finch,0,1039.0,4.478448275862069,35
2012,US,RI,haiwoo,Hairy Woodpecker,0,65.0,1.1818181818181819,15
2012,US,RI,eursta,European Starling,1,612.0,7.65,22
2012,US,RI,easblu,Eastern Bluebird,0,10.0,2.0,3
2012,US,RI,dowwoo,Downy Woodpecker,0,586.0,1.6647727272727273,40
2012,US,RI,carwre,Carolina Wren,0,167.0,1.1360544217687074,28
2012,US,RI,brncre,Brown Creeper,0,17.0,1.0,5
2012,US,RI,bkcchi,Black-capped Chickadee,0,961.0,2.361179361179361,44
2012,US,AK,borchi2,Boreal Chickadee,0,450.0,2.112676056338028,28
2012,US,AK,bkcchi,Black-capped Chickadee,0,2665.0,6.904145077720207,43
2012,US,KY,bkcchi,Black-capped Chickadee,0,51.0,1.7586206896551724,10
2012,US,KY,brncre,Brown Creeper,0,37.0,1.0277777777777777,15
2012,US,KY,carchi,Carolina Chickadee,0,1323.0,2.269296740994854,67
2012,US,KY,carwre,Carolina Wren,0,611.0,1.2729166666666667,84
2012,US,KY,dowwoo,Downy Woodpecker,0,1044.0,1.5512630014858841,84
2012,US,KY,easblu,Eastern Bluebird,0,153.0,2.0675675675675675,23
2012,US,KY,eursta,European Starling,1,4202.0,12.733333333333333,69
2012,US,KY,haiwoo,Hairy Woodpecker,0,244.0,1.167464114832536,36
2012,US,KY,houspa,House Sparrow,1,4899.0,9.758964143426295,67
2012,US,NV,dowwoo,Downy Woodpecker,0,13.0,1.0,4
2012,US,MA,haiwoo,Hairy Woodpecker,0,1753.0,1.2702898550724637,229
2012,US,MA,houspa,House Sparrow,1,21841.0,11.673436664885088,226
2012,CA,SK,chbchi,Chestnut-backed Chickadee,0,2.0,2.0,1
2012,CA,SK,dowwoo,Downy Woodpecker,0,413.0,1.7066115702479339,42
2012,CA,SK,eursta,European Starling,1,5.0,2.5,2
2012,CA,SK,haiwoo,Hairy Woodpecker,0,378.0,1.6875,33
2012,CA,SK,houfin,House Finch,0,369.0,5.951612903225806,13
2012,CA,SK,houspa,House Sparrow,1,4782.0,17.01779359430605,37
2012,CA,SK,norfli,Northern Flicker,0,24.0,1.0909090909090908,11
2012,CA,SK,whbnut,White-breasted Nuthatch,0,187.0,1.364963503649635,28
